txId,class
163821370,unknown
165848894,unknown
163654660,unknown
165201166,unknown
163692155,unknown
40426667,2
96653587,unknown
163726429,unknown
163667623,1
164775046,unknown
163829794,unknown
164895260,unknown
163723163,unknown
163675090,unknown
163586167,unknown
163588479,unknown
165850116,1
52635,unknown
163862526,unknown
163862524,unknown
163809271,unknown
163708768,unknown
166104131,unknown
168144167,unknown
163825490,unknown
163654667,unknown
163866814,2
163654911,unknown
165889447,unknown
168135955,unknown
168174961,2
163584371,unknown
63471281,unknown
163705420,unknown
104045069,2
163721269,2
164315794,unknown
163892215,unknown
166495718,unknown
163714867,2
163654816,unknown
163824351,unknown
163814932,unknown
163685461,unknown
92139900,unknown
163895320,2
46810203,2
164183369,2
163694279,unknown
163903186,unknown
163818938,1
76997241,unknown
163671931,unknown
168114309,unknown
163666656,unknown
163815697,unknown
35419241,1
163808143,unknown
163808147,unknown
19943502,unknown
163829639,unknown
163705424,unknown
163691262,unknown
132539360,unknown
163814887,unknown
163653379,1
166073458,unknown
163584360,unknown
165857464,unknown
163591931,unknown
166501849,unknown
163811234,unknown
163589260,unknown
69589434,unknown
163654976,unknown
163651938,unknown
163703448,unknown
166069553,1
165906967,unknown
165745879,2
163821009,unknown
166506026,2
166072909,unknown
166103829,unknown
163893642,unknown
1116757,unknown
163883164,unknown
166032217,2
163867636,unknown
165907172,unknown
35072504,unknown
163691588,unknown
164096838,2
163882816,unknown
103404404,2
168117772,unknown
164433982,unknown
163834045,unknown
163878889,unknown
163687219,unknown
167011178,unknown
163832301,unknown
163865630,unknown
163865628,unknown
142317103,1
163635936,2
163737561,unknown
163707720,unknown
168113267,2
163596464,2
168132289,unknown
41299111,unknown
27331307,unknown
168170958,2
21627002,1
165845229,unknown
11162476,unknown
163846809,unknown
163591911,unknown
104778054,1
168172759,unknown
163878892,unknown
51467082,unknown
163705630,unknown
76568476,2
163804113,2
168203742,unknown
141782870,unknown
70795692,unknown
22876976,2
168138775,unknown
163865755,1
165848884,unknown
163591915,unknown
163631034,unknown
163707470,unknown
163708054,unknown
166499142,1
163811224,1
163729573,unknown
163652465,2
163743281,unknown
163585085,1
163654684,unknown
163652692,2
163802952,unknown
166104398,unknown
163653803,unknown
165875286,2
166093156,2
163707731,unknown
165913239,unknown
84260633,unknown
163586106,unknown
166073568,unknown
163733138,unknown
166499770,2
163596677,2
163656787,unknown
163585669,1
120068983,unknown
166508281,unknown
166499753,2
163807962,1
163804199,2
165863235,unknown
163654548,unknown
163882840,unknown
10287911,unknown
163878891,unknown
163909492,2
163715559,unknown
163865126,unknown
165873526,unknown
166504369,unknown
163852250,unknown
163591877,unknown
165906915,unknown
163667307,1
108331153,unknown
163930663,2
163815859,unknown
163656782,unknown
163832646,unknown
163824970,2
159890798,2
154578521,unknown
166519464,unknown
168148550,unknown
163654535,unknown
163854450,unknown
163854445,unknown
163585034,unknown
26854161,unknown
163656781,unknown
166488962,unknown
166073566,unknown
89414169,unknown
167751587,unknown
163813915,unknown
163829697,unknown
46639218,unknown
97468138,unknown
168141712,unknown
163707809,unknown
91108821,unknown
163699506,unknown
163866492,unknown
163654669,unknown
163629326,unknown
163669416,unknown
163694312,unknown
163709729,2
163886427,unknown
77023761,unknown
168172793,unknown
7503312,unknown
168119646,1
166077120,2
163846815,unknown
166526775,unknown
163729332,unknown
164778196,unknown
163655003,2
163655001,unknown
165837498,unknown
163591979,unknown
166069092,1
166507039,1
166495212,1
46175320,unknown
163655131,unknown
152418431,unknown
163653521,unknown
165848399,unknown
168141717,unknown
165885355,unknown
163807994,unknown
163807990,2
163631013,unknown
166094413,unknown
163902737,unknown
163836388,unknown
163584264,unknown
168120320,1
163883196,unknown
163862512,2
163832307,unknown
163816541,unknown
168147755,unknown
163835407,unknown
163631129,unknown
164509331,unknown
163675073,unknown
166497551,unknown
164771795,1
166093184,1
1009594,2
163822045,1
163592176,unknown
163816525,unknown
163803836,2
163865055,2
164077595,unknown
163713823,unknown
163700516,unknown
163589686,unknown
168173598,unknown
166509280,unknown
163874276,2
123032607,2
72997336,unknown
1126385,unknown
60583596,unknown
163830656,unknown
77600010,2
164771574,2
163584951,1
163854993,unknown
163694328,unknown
163865175,2
163809084,unknown
163587098,unknown
165621409,unknown
163699182,unknown
163829171,2
163651955,2
163745042,unknown
163631096,unknown
79570282,1
163682368,unknown
46532857,unknown
163867276,2
13545666,unknown
163862423,unknown
53166627,unknown
163902743,unknown
168118048,unknown
109073920,unknown
163714196,unknown
166081455,unknown
163707051,unknown
163613271,unknown
163842733,unknown
166084937,unknown
166084945,unknown
163601730,unknown
163653147,1
164320068,2
163729613,2
163807090,1
166507962,2
129744361,unknown
22856624,2
74619483,unknown
163596685,unknown
163611871,unknown
132691563,unknown
120492444,unknown
124314892,1
166086630,unknown
163654653,unknown
168153418,unknown
163631009,unknown
163588110,2
57770601,2
163596732,unknown
163811232,1
163846268,unknown
168209102,unknown
163653572,2
166492297,2
163669408,unknown
26754380,2
163596693,unknown
112485870,unknown
163631019,unknown
163724380,unknown
163592241,unknown
166073487,1
164104950,2
163716035,unknown
163716038,unknown
165853238,unknown
163654214,1
140496338,unknown
164917487,2
29146644,unknown
166502263,unknown
165872867,2
166092497,2
163603166,unknown
163825937,unknown
165869211,2
163586982,1
163863519,unknown
166096552,unknown
163883188,unknown
163815172,unknown
163865148,unknown
165837095,unknown
163802948,2
166490287,1
163821078,unknown
163846831,unknown
163882836,unknown
163654921,unknown
35419513,1
165878860,unknown
166086658,unknown
163806297,2
163683002,unknown
163683045,unknown
163695103,unknown
163651608,2
163809957,2
125394377,unknown
119138336,unknown
163865490,unknown
168201956,2
163623028,unknown
163623055,unknown
62725172,2
163823981,unknown
23125171,unknown
163883197,unknown
163659455,unknown
163868028,unknown
15560047,unknown
64351458,unknown
62492429,unknown
163585677,unknown
163585781,unknown
93183233,2
163704815,unknown
123508661,2
56701647,unknown
35419251,1
163816533,unknown
163824391,unknown
166505817,unknown
163816964,unknown
163596681,unknown
163832304,2
163694476,unknown
163819769,unknown
163588565,2
166519194,unknown
34706306,2
163631027,unknown
163689243,unknown
163631011,unknown
142625039,unknown
168165561,unknown
168193729,2
163651932,2
163693477,unknown
158070422,unknown
163909224,2
163654673,unknown
114539400,unknown
163677686,unknown
166507953,unknown
163734084,unknown
163706420,unknown
163669686,unknown
84434593,unknown
22377951,unknown
163708860,unknown
163596674,unknown
163846278,unknown
165903360,unknown
163903519,2
163803278,unknown
163832316,unknown
28381511,2
163706440,unknown
31961529,unknown
163704247,unknown
163840359,unknown
163654809,unknown
163654690,unknown
163586466,unknown
163705914,unknown
163705634,unknown
140339050,unknown
163701108,unknown
163726579,unknown
163848023,2
163654650,unknown
9485086,unknown
163730238,2
163708780,unknown
163891970,2
163654639,unknown
164184320,2
15862547,unknown
163693780,unknown
77820535,unknown
163841603,unknown
163707943,unknown
163654646,unknown
163654814,unknown
163599343,unknown
163585269,1
163625036,2
163649807,2
165890482,unknown
85695216,unknown
14797820,unknown
163707830,unknown
163733981,unknown
163705932,unknown
163631104,unknown
166492276,unknown
167071587,unknown
163809510,unknown
163653500,unknown
163816965,unknown
163653909,unknown
163806007,unknown
165906336,unknown
163839297,unknown
163704864,unknown
163699545,unknown
163838955,unknown
165804298,unknown
163695404,unknown
163586446,unknown
163707815,unknown
163709725,unknown
163723114,unknown
164107413,2
163886060,unknown
163813936,unknown
163813933,1
163588561,unknown
18667875,2
163898587,2
163653523,unknown
163654980,1
164772194,unknown
163625023,unknown
168129086,1
38811224,2
163631041,unknown
163854929,2
166067553,unknown
165847995,2
163683441,unknown
163721569,unknown
163656789,2
165837468,unknown
163707645,unknown
163832324,unknown
163803832,2
163829999,unknown
355126269,unknown
355006838,2
246132693,2
355236739,2
355006978,unknown
249353907,unknown
344033410,unknown
355190684,unknown
355157609,unknown
355368446,unknown
355160903,unknown
167102034,2
355009236,unknown
355009201,2
355219007,unknown
355237240,unknown
355121126,unknown
355170344,2
355009662,1
91806025,1
355099347,unknown
355099338,2
355155883,unknown
355155821,unknown
355006973,unknown
355181865,unknown
355115463,2
355159239,unknown
355006856,unknown
355006850,unknown
122409516,unknown
355099345,unknown
190959281,unknown
355160133,unknown
355005008,2
160232394,unknown
355176462,unknown
355176455,unknown
355099267,unknown
355153705,unknown
153718713,unknown
186794227,unknown
355166260,unknown
355166251,2
355204419,unknown
355204411,2
355942018,unknown
355008619,unknown
355005776,unknown
122466625,2
355168068,unknown
174898996,2
355941237,unknown
355100385,2
355011828,unknown
355011825,unknown
355229424,unknown
355229431,unknown
355181024,unknown
232280825,unknown
355948922,unknown
355124164,2
6809486,unknown
355180656,unknown
355004153,unknown
355004152,1
355006736,unknown
174938459,1
355009240,unknown
355157404,2
355310112,unknown
355115783,unknown
355090829,unknown
355090827,unknown
164225660,unknown
355180061,unknown
355195875,unknown
355215080,2
199765829,unknown
186322422,unknown
355007557,unknown
355007365,1
355297158,unknown
355297217,unknown
355179739,unknown
355089474,unknown
355237961,unknown
322926181,unknown
143363589,unknown
355153490,unknown
355149175,unknown
355944524,unknown
355170347,2
355003977,1
355238405,unknown
355112645,unknown
355154249,unknown
355940631,unknown
355125646,unknown
355218988,unknown
355238001,unknown
355095678,unknown
355095675,unknown
355181009,2
355216253,2
355100410,unknown
355100406,1
164644810,unknown
355153771,unknown
355124962,unknown
355004366,unknown
355005766,unknown
355172332,unknown
355117938,unknown
355121179,unknown
297677013,unknown
355157154,unknown
355238342,unknown
355090218,unknown
267034676,unknown
355102254,unknown
195866813,2
355160167,unknown
186002980,unknown
355157414,2
194574658,2
141251813,unknown
355157433,2
355099197,unknown
355099194,unknown
355094137,2
355237649,2
31187892,unknown
355236748,2
28361537,2
355204421,unknown
355190216,unknown
355190221,unknown
355109650,unknown
355215688,2
355238066,unknown
355098442,unknown
355090243,unknown
355090242,1
355217467,unknown
200673486,unknown
355090148,unknown
355090144,unknown
355006827,2
355204417,unknown
355005653,2
256593734,unknown
355102230,1
355102228,1
355121988,2
355121985,2
355100939,unknown
108310567,unknown
355110996,unknown
355098181,2
355096157,unknown
347188019,2
355124275,unknown
355005437,2
355180984,unknown
355216668,unknown
355169782,2
355169777,unknown
131738945,unknown
355090401,unknown
355218838,unknown
143435,unknown
355198753,2
355156436,2
355367999,2
355181552,unknown
205422615,unknown
42639719,2
56654645,unknown
355239024,unknown
355239029,unknown
355120787,unknown
355121134,unknown
355110526,2
355999627,unknown
355198846,unknown
171417587,2
355367844,1
355090810,unknown
355090808,unknown
355190699,unknown
355221691,unknown
355009138,unknown
173376338,unknown
355156678,unknown
355994950,unknown
355126284,unknown
355138041,unknown
355204366,2
355159400,unknown
355168511,unknown
355157540,unknown
355368096,unknown
11235277,2
135910793,unknown
355161169,unknown
41796997,unknown
355089532,2
355999485,unknown
355157023,2
355106433,unknown
355106431,unknown
344777079,unknown
355007628,1
355156555,2
355371184,2
355095339,unknown
355998263,1
159817356,1
355106412,unknown
355106410,unknown
355095715,unknown
355095711,unknown
355170355,unknown
355170352,2
355206727,unknown
355206733,unknown
35162161,unknown
355215998,2
322941735,2
355156509,2
355003245,unknown
139600241,2
355005689,unknown
355182421,unknown
355156325,unknown
355368060,unknown
355219399,unknown
212285121,2
355208624,unknown
355109555,unknown
53809652,unknown
355102171,2
40038072,unknown
355004655,unknown
355947161,unknown
355995314,1
355129428,unknown
355204058,2
355107734,unknown
355370886,2
355176461,unknown
355107696,unknown
108202629,unknown
355204387,unknown
355204382,2
355190258,unknown
194854513,unknown
355289715,unknown
355009082,unknown
355009102,unknown
355006917,2
355180265,unknown
355237997,2
11214345,unknown
355108499,unknown
355108504,unknown
355213324,2
355213341,2
355108115,unknown
355168948,unknown
6559316,2
355371563,2
355009577,unknown
356005386,unknown
355004661,unknown
355110272,1
355156778,2
355168389,unknown
355127923,unknown
355009063,unknown
355128718,1
355006712,1
355198302,unknown
355198306,unknown
355009260,unknown
355195168,unknown
355173647,2
355173475,unknown
355961059,unknown
175311247,2
355310114,unknown
355225765,unknown
355228415,unknown
355155549,unknown
355168980,unknown
355965459,unknown
355124250,2
58505294,1
143059570,unknown
212860198,unknown
355102396,2
355095303,2
355132846,2
355222062,unknown
177530353,unknown
27223768,unknown
355371467,2
355189949,unknown
103522749,unknown
49948079,unknown
355095960,2
355158933,1
187475042,1
331617007,unknown
117942752,unknown
355099305,unknown
355007582,unknown
355007581,1
3369710,unknown
228362376,2
355238326,unknown
355099024,unknown
355189405,unknown
355189404,unknown
355310118,unknown
355009730,1
355110064,1
355101216,2
355164733,2
315956543,unknown
290833136,unknown
355117936,unknown
355164125,unknown
355006718,unknown
355090003,2
355090007,2
8819305,unknown
355124179,2
355940616,2
355110314,2
255588914,unknown
355149231,2
355149227,2
187475041,1
355998241,1
355004129,unknown
355004127,unknown
355942012,unknown
355127752,unknown
355945770,unknown
355948031,unknown
355164742,unknown
355102483,unknown
355174750,2
255653128,2
355008037,1
355174807,unknown
355216002,2
101256738,unknown
322941458,unknown
355006355,unknown
355006338,2
355008928,unknown
355189725,unknown
355958549,2
355135840,2
212771525,2
344589840,2
355955870,unknown
355124891,unknown
355120644,2
355120639,2
355219740,unknown
355219738,unknown
355106384,unknown
355161368,2
355124068,2
355006041,unknown
155198145,unknown
39135216,unknown
355218756,unknown
355099200,unknown
355128653,1
355128655,1
355124214,unknown
295879136,2
355238061,2
355127415,unknown
355098141,unknown
355184392,2
213287984,2
355003247,unknown
113024405,unknown
214297857,unknown
29029102,unknown
187369365,unknown
355190949,unknown
355102398,2
355219477,unknown
355236769,unknown
316448193,unknown
355106774,unknown
355112018,unknown
355209775,unknown
355125981,unknown
355156380,unknown
355124789,unknown
183373404,2
355006869,2
60163852,unknown
109254292,2
355004634,2
355181047,2
355004636,unknown
319924220,unknown
355159691,unknown
355183283,unknown
355221985,2
355117814,unknown
355099158,unknown
355099155,unknown
293768757,unknown
355126641,unknown
355007189,2
355007183,2
355189907,unknown
311347798,unknown
355006734,2
355099662,unknown
355124249,unknown
355190981,unknown
355100972,unknown
229781002,2
355110976,unknown
355008923,2
355008922,2
355371481,2
355163764,unknown
355163768,unknown
355012515,unknown
355204043,2
226277185,2
355124910,2
355006731,unknown
355102409,unknown
355102388,2
200428870,unknown
355095651,unknown
355160460,unknown
355156476,unknown
226784994,2
25422486,unknown
355115719,unknown
9600450,unknown
264800004,2
355238045,unknown
355099256,unknown
160056789,2
186635243,2
355096152,unknown
355204400,unknown
355204388,2
355238649,1
355109655,unknown
355109672,unknown
221685796,2
355121990,unknown
355216272,unknown
355157063,2
322941453,2
355110318,unknown
355102403,2
355127298,unknown
322937810,unknown
294489369,unknown
355170350,unknown
355176459,unknown
355198874,unknown
355198866,2
355213567,unknown
164436831,unknown
355953320,unknown
355005302,unknown
355005299,unknown
355099236,2
355099233,unknown
355099638,unknown
105246763,unknown
355221739,unknown
355237639,2
355126671,2
220560688,2
162456611,unknown
91973201,2
218725862,2
355006381,2
355109293,2
355176497,2
355948675,unknown
355009216,unknown
355092764,1
355188330,unknown
60811145,2
355239570,unknown
355100453,unknown
355100444,unknown
355230394,2
355102269,2
355007100,2
355007089,2
62949820,unknown
356001311,unknown
156795980,2
355006038,unknown
355180895,unknown
355219039,unknown
355110275,unknown
355219371,unknown
355237302,unknown
355575912,unknown
355955798,unknown
355154254,unknown
355154245,unknown
222681617,unknown
355179717,unknown
355102310,2
355219707,unknown
355007259,unknown
160230293,unknown
355095124,2
355156752,2
191609677,unknown
355368322,unknown
355126261,unknown
214198067,2
355181941,unknown
355294141,2
270753665,unknown
355121140,unknown
186359097,1
355940649,unknown
182651613,unknown
355007173,unknown
355007171,unknown
355006921,unknown
355091804,1
220904144,unknown
200673481,2
355224402,unknown
355157557,unknown
355367967,unknown
78556179,unknown
355110111,1
355110115,1
194287965,1
309189403,1
355102402,unknown
355168483,unknown
355099179,unknown
355095683,unknown
355157727,unknown
208805313,unknown
355004182,2
333469,unknown
355099294,2
355004890,2
355180216,unknown
355216501,unknown
355237159,unknown
355961739,unknown
355238058,unknown
355095658,unknown
355106418,unknown
355110313,unknown
127885084,unknown
355098008,2
353456164,unknown
355180868,unknown
355007175,2
177875070,unknown
166464353,unknown
145312502,unknown
187352894,unknown
355005311,2
355182380,2
355153360,2
355003546,unknown
355003545,unknown
355181547,unknown
355153483,unknown
27077748,unknown
17298179,unknown
355107694,unknown
355157639,2
355101430,unknown
355964206,unknown
355127329,unknown
355106752,unknown
355184437,unknown
355110522,unknown
355110104,1
355110107,1
355124921,unknown
173358335,unknown
355124227,unknown
33433578,2
355109291,2
355109288,unknown
201110230,2
355204250,unknown
355204031,unknown
355204022,2
355002309,2
226277188,2
355190925,2
355203994,2
355230654,2
355007013,unknown
355181066,unknown
355221868,unknown
355102462,unknown
186380317,unknown
355217694,2
346183134,unknown
276714679,unknown
227743654,unknown
355107106,unknown
355241678,unknown
355098009,unknown
355108869,unknown
355165711,unknown
355195902,unknown
355216675,unknown
355198458,unknown
355198461,unknown
355167227,2
355190647,unknown
355190651,unknown
355109647,unknown
355095662,unknown
40820176,unknown
3624632,unknown
355236970,2
355218959,unknown
355237671,unknown
355110972,unknown
355163755,unknown
154359073,unknown
355110616,unknown
232546721,2
85114852,unknown
355216658,2
355237227,2
194581614,unknown
355157814,unknown
355371549,unknown
355011077,unknown
355011076,2
5122975,unknown
222565628,2
355090888,1
355126295,unknown
355005446,unknown
355157574,2
355368449,2
355095354,2
355237705,unknown
355289765,2
355006847,2
110549870,2
355957776,2
355126256,unknown
162097721,1
355009638,1
355102256,1
355998055,1
355010558,unknown
355170346,unknown
355940729,unknown
355124781,unknown
355109280,unknown
355102469,unknown
355009668,1
355239040,2
355004180,2
125487383,2
355009598,unknown
182348652,unknown
355182399,unknown
341436579,unknown
30775171,2
356000961,unknown
355010911,unknown
355007357,unknown
355007354,unknown
355100794,unknown
33430767,2
355005458,unknown
355005453,unknown
193300935,unknown
355221839,unknown
355998296,1
198981058,1
355005447,unknown
289827365,2
355160053,unknown
355238028,2
355090408,1
355115828,unknown
355115826,unknown
355151581,unknown
355941547,unknown
355124235,unknown
355216018,2
355238126,2
355089188,2
355090946,1
355008906,unknown
355008904,unknown
355099221,unknown
355099217,unknown
355009060,unknown
355189940,unknown
355004443,unknown
355180977,unknown
355102268,unknown
87165601,unknown
221894864,unknown
355945909,unknown
355223090,2
18466154,unknown
11237156,2
355237654,2
355003668,unknown
355179997,unknown
355004186,2
355173244,unknown
355102417,unknown
355245275,unknown
355153681,unknown
355153679,unknown
355009152,unknown
355009150,1
355368586,unknown
355099303,unknown
58506451,1
138664559,unknown
355090399,unknown
241477156,2
178776497,1
355009694,1
355950777,unknown
355950779,unknown
355008580,1
355368032,2
355940695,unknown
355124902,unknown
308918251,unknown
32550875,unknown
45186783,unknown
355005681,unknown
355005679,unknown
355227240,2
355227237,2
221439811,2
11032282,2
355110981,unknown
355110985,unknown
355003704,unknown
81587795,unknown
96285931,unknown
215598236,2
16827115,2
355004415,2
355156670,2
355369527,2
156676298,unknown
355098800,unknown
355994921,unknown
102970496,unknown
355198849,2
39847989,unknown
215598240,2
355007054,unknown
135252922,unknown
355007578,unknown
192661211,unknown
355221872,unknown
355221912,unknown
355009183,1
355190672,unknown
355094162,unknown
355007584,1
355955338,unknown
355957088,unknown
35162170,unknown
164435033,unknown
248930771,unknown
185725699,1
355159721,unknown
355159718,unknown
355009940,unknown
146159690,unknown
355007103,2
355007101,unknown
182313353,unknown
355098545,unknown
355098544,unknown
355099021,unknown
355222396,2
170821137,2
355127289,unknown
355195157,unknown
355099192,2
355157648,2
355181006,2
355216013,unknown
186108514,unknown
355956430,unknown
355089483,2
355172027,2
176598632,2
355011644,2
186325770,unknown
355958525,2
355136904,2
355009233,unknown
355004642,unknown
355004638,unknown
355109644,unknown
355109640,unknown
355099201,unknown
355154272,unknown
355154270,unknown
355181055,unknown
249274363,2
355952773,unknown
355190248,unknown
355190254,unknown
355135809,2
355227245,2
355181076,2
355009231,2
355940732,2
17792694,unknown
355009675,1
29768684,unknown
220973719,2
355008349,unknown
326939613,unknown
355102245,unknown
58507182,1
355181777,2
355215721,2
109437556,2
355126279,unknown
355156504,2
355368434,2
355110099,1
355156787,2
355171941,unknown
355181835,2
355124094,1
355004887,unknown
355004885,unknown
355002344,2
355115779,2
355099191,unknown
160224774,unknown
58057334,unknown
355209805,2
154768384,unknown
160462268,2
270265736,1
355110076,1
355238037,unknown
355099269,unknown
355099344,2
73003522,unknown
355157746,unknown
355181543,unknown
355216457,unknown
355214582,unknown
355098142,unknown
355124074,unknown
9739462,unknown
355940987,unknown
355124201,2
355124228,unknown
355090526,unknown
355221814,unknown
355150794,unknown
355107786,unknown
355107792,unknown
355179864,unknown
355179860,unknown
13290886,unknown
355184328,unknown
355182105,unknown
355126688,unknown
355006726,unknown
355124089,1
355179444,unknown
355179442,unknown
355153708,unknown
355101142,2
355188388,unknown
355216489,unknown
355089501,unknown
355089495,unknown
355179439,unknown
355102257,unknown
40820307,unknown
355007999,unknown
355988183,unknown
355167772,2
355167769,2
355238340,2
355160122,unknown
355160124,unknown
355006723,1
355008331,unknown
355160021,unknown
355159775,unknown
355127553,unknown
355237270,unknown
266914015,unknown
11068271,unknown
355157013,2
355090065,unknown
355127311,unknown
355109609,unknown
249771942,unknown
355179222,2
355108707,unknown
148805796,unknown
138199818,2
355008035,1
201337407,2
229267190,unknown
229267191,unknown
355996154,unknown
355201017,unknown
355179814,unknown
186002695,unknown
355096125,unknown
355200981,unknown
355219010,2
355005780,2
355102166,1
355005002,unknown
355004893,unknown
355110973,unknown
355124239,unknown
355003671,2
355158974,unknown
20801232,unknown
355100442,unknown
355100438,unknown
39790695,unknown
355009264,unknown
355175141,1
355004424,unknown
355205646,unknown
355205751,unknown
355219391,2
355005707,unknown
355009064,unknown
355953011,unknown
355124894,2
355004419,unknown
355219337,unknown
355006043,2
355098464,unknown
355196431,2
215597935,2
355179953,2
332176352,2
92223979,unknown
355195886,unknown
355196195,unknown
355135859,2
355209580,2
355169258,unknown
355007181,unknown
49392222,unknown
355004365,unknown
355958180,unknown
355181528,unknown
57867452,unknown
228406276,unknown
355154439,unknown
355160251,unknown
355160456,unknown
355007239,unknown
355181792,unknown
355175327,unknown
355011831,unknown
322161230,unknown
346508675,unknown
355009195,1
355161390,2
355097982,2
355310109,unknown
355955547,unknown
10927530,unknown
355018027,2
355219321,unknown
309425988,2
355009607,2
37569064,2
355110986,unknown
355095316,2
355215474,2
355238055,2
355089195,2
355102406,1
355089502,2
355181796,unknown
138182641,unknown
355181535,2
355940664,unknown
355216058,unknown
186002710,unknown
128763132,unknown
214036661,unknown
355099239,unknown
355007266,unknown
286791108,2
355940710,unknown
355126521,unknown
329847781,unknown
355132507,unknown
355006050,unknown
235325477,2
355371534,2
355210436,unknown
92268861,2
355008617,unknown
355008614,unknown
355214648,unknown
119254220,unknown
355159382,1
355099312,unknown
355091556,unknown
355091552,1
355009904,2
355128326,unknown
355110536,unknown
355006719,unknown
304206130,unknown
11197431,unknown
355289785,2
355175612,1
355090248,1
355160096,unknown
355160099,unknown
355005449,unknown
355208877,unknown
144174215,unknown
225618340,unknown
355108121,unknown
355124167,2
355126734,unknown
355174897,unknown
355110324,unknown
355011640,unknown
355003646,1
355005725,unknown
215596974,unknown
355127749,1
355006971,unknown
355006969,unknown
355095740,unknown
355962407,unknown
215597095,2
355189030,unknown
355219497,unknown
106860311,2
355237968,unknown
355170356,unknown
355158431,unknown
355158428,unknown
127885083,unknown
355170255,2
160043031,unknown
355006792,unknown
200673341,2
187475039,unknown
147182443,unknown
355189910,unknown
355189929,unknown
355007609,unknown
355125155,1
355998064,1
146796712,unknown
140883959,unknown
173765745,unknown
355371902,unknown
355940893,unknown
40820341,unknown
355006946,unknown
355006945,unknown
104387718,unknown
246127666,2
355009241,unknown
35162167,unknown
355175146,1
355156241,2
355204380,unknown
355204374,2
202616708,unknown
355005658,unknown
91972516,2
355106753,unknown
355159696,unknown
355157792,unknown
355157790,unknown
191614563,unknown
355195891,1
15099856,2
355230735,2
355124256,2
58695451,unknown
201844,unknown
355238329,unknown
355098477,unknown
355179251,2
168088965,2
355127306,unknown
160224542,unknown
355110612,unknown
355125633,unknown
355006048,unknown
355124117,unknown
202757210,unknown
355219327,2
159228097,2
355204402,2
355095366,2
355126740,unknown
93291542,unknown
221683191,unknown
265851038,unknown
355369854,2
355205761,unknown
355205758,unknown
355112961,unknown
355157296,2
355007331,1
355027341,unknown
355027323,unknown
355118062,unknown
355118058,unknown
355169783,unknown
165458295,unknown
31968956,unknown
355205029,unknown
355112014,unknown
355184738,2
355172072,unknown
355237218,unknown
355110278,unknown
355241095,unknown
186002712,2
355101137,unknown
355222020,unknown
355175310,1
10370001,unknown
355110535,unknown
97323972,unknown
355090529,unknown
355009941,unknown
328129991,unknown
355219362,unknown
355175620,1
355110888,unknown
160230236,unknown
355220801,unknown
355007080,unknown
355006716,unknown
355109687,unknown
355109691,unknown
355160423,2
355092783,1
1262280,unknown
355298421,unknown
355219324,unknown
355099293,unknown
309720151,unknown
355204418,unknown
103907444,unknown
355215771,2
355154278,1
182896240,unknown
322937812,unknown
355006984,unknown
355006982,unknown
355218866,unknown
355238064,unknown
355294509,unknown
355107676,unknown
355204405,unknown
355096123,unknown
355219378,unknown
355236986,unknown
355014764,unknown
355003716,unknown
355179895,unknown
355118271,unknown
193696967,2
355109699,unknown
174075517,unknown
355003549,unknown
20641928,unknown
305702619,unknown
355009708,1
302265980,1
355126071,unknown
199473756,2
160228168,unknown
355189312,unknown
355173473,unknown
355006889,unknown
355168976,unknown
355958536,2
355149232,2
355124230,unknown
107715631,unknown
355942876,unknown
355988245,unknown
244702315,unknown
177939569,unknown
343635736,1
355110144,1
355160105,unknown
260418961,2
355153422,2
32489620,unknown
355006720,2
355209569,2
355237246,unknown
214036794,unknown
26698937,unknown
355128270,unknown
355940886,2
355125661,2
355127044,unknown
355005987,unknown
355007596,1
355188877,unknown
355219718,unknown
120309390,unknown
355124971,unknown
355110135,1
355110139,1
144894534,unknown
180619853,unknown
355213536,unknown
355109663,unknown
355173885,unknown
214242545,unknown
355012915,unknown
22892897,unknown
233068926,2
355204415,2
355102432,unknown
355102430,1
355099082,unknown
355099171,unknown
355237990,unknown
266191931,unknown
355110524,unknown
143869139,unknown
355215472,unknown
355198843,unknown
355115524,unknown
355110316,unknown
355221851,unknown
355221854,unknown
355176238,unknown
164896472,unknown
355202019,unknown
129289899,unknown
225138533,unknown
355095069,2
355157753,2
73949721,unknown
355124098,unknown
355198564,unknown
355198567,unknown
355110975,2
355195210,unknown
355195205,unknown
191598956,2
40820311,unknown
355094144,2
355094139,2
355107097,unknown
355159703,unknown
355092093,unknown
355092098,unknown
355160479,unknown
328158564,unknown
355126708,unknown
355006046,unknown
10556557,2
355107804,unknown
355108710,unknown
201357741,unknown
160056562,unknown
122932758,1
319613720,unknown
355107738,unknown
355011646,2
355011643,unknown
270719199,unknown
355007224,2
355236646,2
355237704,unknown
355940582,unknown
355122491,unknown
17280710,1
355153460,unknown
355153458,unknown
355006045,unknown
37977412,unknown
355157596,2
355109674,unknown
309600078,unknown
355110285,unknown
355100411,1
355208616,2
355505391,2
355121170,unknown
355190225,unknown
355124170,unknown
355110539,2
355005669,2
219891831,1
355006359,unknown
355010926,unknown
355102392,1
187309135,unknown
143762109,unknown
355009702,1
355009705,1
355190973,unknown
355190971,unknown
355190232,unknown
170908997,2
355209780,2
355099231,2
355099223,2
356004868,unknown
355204371,unknown
355005985,unknown
355102397,unknown
355009170,unknown
355368320,unknown
355102309,1
145992719,unknown
299370927,2
355027332,unknown
162936931,unknown
355005768,unknown
165730406,2
355237680,2
355097997,unknown
355126073,unknown
355095331,unknown
355157382,unknown
355189706,unknown
355121962,unknown
